measurement_key,float_key,measurement_time,lat,lon,pressure,temperature,salinity
4359,1,2007-03-23 17:22:09.000088,-38.846,76.787,699.6,9.475,34.717
4360,1,2007-03-23 17:22:09.000088,-38.846,76.787,749.9,8.96,34.659
4361,1,2007-03-23 17:22:09.000088,-38.846,76.787,799.8,8.554,34.613
4362,1,2007-03-23 17:22:09.000088,-38.846,76.787,850.0,7.564,34.525
4363,1,2007-03-23 17:22:09.000088,-38.846,76.787,900.1,6.89,34.469
4364,1,2007-03-23 17:22:09.000088,-38.846,76.787,950.1,6.378,34.432
4365,1,2007-03-23 17:22:09.000088,-38.846,76.787,1000.1,5.803,34.393
4366,1,2007-03-23 17:22:09.000088,-38.846,76.787,1049.6,5.37,34.37
4367,1,2007-03-23 17:22:09.000088,-38.846,76.787,1100.1,4.751,34.358
4368,1,2007-03-23 17:22:09.000088,-38.846,76.787,1150.2,4.434,34.358
4369,1,2007-03-23 17:22:09.000088,-38.846,76.787,1200.2,4.171,34.365
4370,1,2007-03-23 17:22:09.000088,-38.846,76.787,1250.2,3.911,34.378
4371,1,2007-03-23 17:22:09.000088,-38.846,76.787,1300.4,3.729,34.393
4372,1,2007-03-23 17:22:09.000088,-38.846,76.787,1349.9,3.59,34.409
4373,1,2007-03-23 17:22:09.000088,-38.846,76.787,1400.0,3.415,34.434
4374,1,2007-03-23 17:22:09.000088,-38.846,76.787,1450.0,3.263,34.46
4375,1,2007-03-23 17:22:09.000088,-38.846,76.787,1500.0,3.142,34.485
4376,1,2007-03-23 17:22:09.000088,-38.846,76.787,1550.3,3.063,34.504
4377,1,2007-03-23 17:22:09.000088,-38.846,76.787,1599.9,2.975,34.527
4378,1,2007-03-23 17:22:09.000088,-38.846,76.787,1650.4,2.922,34.543
4379,1,2007-03-23 17:22:09.000088,-38.846,76.787,1700.1,2.853,34.565
4380,1,2007-03-23 17:22:09.000088,-38.846,76.787,1750.1,2.789,34.584
4381,1,2007-03-23 17:22:09.000088,-38.846,76.787,1800.2,2.748,34.599
4382,1,2007-03-23 17:22:09.000088,-38.846,76.787,1850.1,2.705,34.616
4383,1,2007-03-23 17:22:09.000088,-38.846,76.787,1899.7,2.657,34.634
4384,1,2007-03-23 17:22:09.000088,-38.846,76.787,1949.9,2.615,34.646
4385,1,2007-03-23 17:22:09.000088,-38.846,76.787,6.3,18.005,35.21
4386,1,2007-03-23 17:22:09.000088,-38.846,76.787,10.1,18.008,35.209
4387,1,2007-03-23 17:22:09.000088,-38.846,76.787,20.2,18.01,35.21
4388,1,2007-03-23 17:22:09.000088,-38.846,76.787,30.3,18.012,35.21
4389,1,2007-03-23 17:22:09.000088,-38.846,76.787,39.8,18.0,35.211
4390,1,2007-03-23 17:22:09.000088,-38.846,76.787,50.5,17.917,35.2
4391,1,2007-03-23 17:22:09.000088,-38.846,76.787,58.8,16.537,35.148
4392,1,2007-03-23 17:22:09.000088,-38.846,76.787,70.2,14.224,35.154
4393,1,2007-03-23 17:22:09.000088,-38.846,76.787,80.5,13.916,35.15
4394,1,2007-03-23 17:22:09.000088,-38.846,76.787,89.8,13.46,35.144
4395,1,2007-03-23 17:22:09.000088,-38.846,76.787,100.5,13.177,35.135
4396,1,2007-03-23 17:22:09.000088,-38.846,76.787,110.3,12.991,35.135
4397,1,2007-03-23 17:22:09.000088,-38.846,76.787,120.5,12.945,35.142
4398,1,2007-03-23 17:22:09.000088,-38.846,76.787,129.7,12.842,35.141
4399,1,2007-03-23 17:22:09.000088,-38.846,76.787,139.6,12.665,35.118
4400,1,2007-03-23 17:22:09.000088,-38.846,76.787,150.2,12.571,35.111
4401,1,2007-03-23 17:22:09.000088,-38.846,76.787,159.9,12.535,35.11
4402,1,2007-03-23 17:22:09.000088,-38.846,76.787,169.0,12.511,35.112
4403,1,2007-03-23 17:22:09.000088,-38.846,76.787,180.4,12.488,35.114
4404,1,2007-03-23 17:22:09.000088,-38.846,76.787,190.3,12.467,35.117
4405,1,2007-03-23 17:22:09.000088,-38.846,76.787,200.1,12.449,35.119
4406,1,2007-03-23 17:22:09.000088,-38.846,76.787,209.9,12.409,35.114
4407,1,2007-03-23 17:22:09.000088,-38.846,76.787,220.5,12.384,35.113
4408,1,2007-03-23 17:22:09.000088,-38.846,76.787,229.9,12.363,35.111
4409,1,2007-03-23 17:22:09.000088,-38.846,76.787,240.0,12.315,35.105
4410,1,2007-03-23 17:22:09.000088,-38.846,76.787,250.4,12.294,35.104
4411,1,2007-03-23 17:22:09.000088,-38.846,76.787,260.4,12.266,35.101
4412,1,2007-03-23 17:22:09.000088,-38.846,76.787,270.5,12.275,35.106
4413,1,2007-03-23 17:22:09.000088,-38.846,76.787,280.2,12.202,35.095
4414,1,2007-03-23 17:22:09.000088,-38.846,76.787,289.7,12.161,35.09
4415,1,2007-03-23 17:22:09.000088,-38.846,76.787,300.2,12.122,35.083
4416,1,2007-03-23 17:22:09.000088,-38.846,76.787,310.2,12.076,35.077
4417,1,2007-03-23 17:22:09.000088,-38.846,76.787,320.1,12.024,35.07
4418,1,2007-03-23 17:22:09.000088,-38.846,76.787,330.4,11.989,35.065
4419,1,2007-03-23 17:22:09.000088,-38.846,76.787,340.1,11.964,35.062
4420,1,2007-03-23 17:22:09.000088,-38.846,76.787,350.0,11.939,35.061
4421,1,2007-03-23 17:22:09.000088,-38.846,76.787,360.0,11.926,35.06
4422,1,2007-03-23 17:22:09.000088,-38.846,76.787,379.8,11.855,35.049
4423,1,2007-03-23 17:22:09.000088,-38.846,76.787,398.8,11.771,35.033
4424,1,2007-03-23 17:22:09.000088,-38.846,76.787,449.9,11.437,34.972
4425,1,2007-03-23 17:22:09.000088,-38.846,76.787,500.4,11.016,34.903
4426,1,2007-03-23 17:22:09.000088,-38.846,76.787,550.1,10.828,34.891
4427,1,2007-03-23 17:22:09.000088,-38.846,76.787,599.9,10.469,34.843
4428,1,2007-03-23 17:22:09.000088,-38.846,76.787,650.4,10.037,34.788
4429,1,2007-03-23 17:22:09.000088,-38.846,76.787,699.6,9.475,34.717
4430,1,2007-03-23 17:22:09.000088,-38.846,76.787,749.9,8.96,34.659
4431,1,2007-03-23 17:22:09.000088,-38.846,76.787,799.8,8.554,34.613
4432,1,2007-03-23 17:22:09.000088,-38.846,76.787,850.0,7.564,34.525
4433,1,2007-03-23 17:22:09.000088,-38.846,76.787,900.1,6.89,34.469
4434,1,2007-03-23 17:22:09.000088,-38.846,76.787,950.1,6.378,34.432
4435,1,2007-03-23 17:22:09.000088,-38.846,76.787,1000.1,5.803,34.393
4436,1,2007-03-23 17:22:09.000088,-38.846,76.787,1049.6,5.37,34.37
4437,1,2007-03-23 17:22:09.000088,-38.846,76.787,1100.1,4.751,34.358
4438,1,2007-03-23 17:22:09.000088,-38.846,76.787,1150.2,4.434,34.358
4439,1,2007-03-23 17:22:09.000088,-38.846,76.787,1200.2,4.171,34.365
4440,1,2007-03-23 17:22:09.000088,-38.846,76.787,1250.2,3.911,34.378
4441,1,2007-03-23 17:22:09.000088,-38.846,76.787,1300.4,3.729,34.393
4442,1,2007-03-23 17:22:09.000088,-38.846,76.787,1349.9,3.59,34.409
4443,1,2007-03-23 17:22:09.000088,-38.846,76.787,1400.0,3.415,34.434
4444,1,2007-03-23 17:22:09.000088,-38.846,76.787,1450.0,3.263,34.46
4445,1,2007-03-23 17:22:09.000088,-38.846,76.787,1500.0,3.142,34.485
4446,1,2007-03-23 17:22:09.000088,-38.846,76.787,1550.3,3.063,34.504
4447,1,2007-03-23 17:22:09.000088,-38.846,76.787,1599.9,2.975,34.527
4448,1,2007-03-23 17:22:09.000088,-38.846,76.787,1650.4,2.922,34.543
4449,1,2007-03-23 17:22:09.000088,-38.846,76.787,1700.1,2.853,34.565
4450,1,2007-03-23 17:22:09.000088,-38.846,76.787,1750.1,2.789,34.584
4451,1,2007-03-23 17:22:09.000088,-38.846,76.787,1800.2,2.748,34.599
4452,1,2007-03-23 17:22:09.000088,-38.846,76.787,1850.1,2.705,34.616
4453,1,2007-03-23 17:22:09.000088,-38.846,76.787,1899.7,2.657,34.634
4454,1,2007-03-23 17:22:09.000088,-38.846,76.787,1949.9,2.615,34.646
4455,1,2007-03-23 17:22:09.000088,-38.846,76.787,6.3,18.005,35.21
4456,1,2007-03-23 17:22:09.000088,-38.846,76.787,10.1,18.008,35.209
4457,1,2007-03-23 17:22:09.000088,-38.846,76.787,20.2,18.01,35.21
4458,1,2007-03-23 17:22:09.000088,-38.846,76.787,30.3,18.012,35.21
4459,1,2007-03-23 17:22:09.000088,-38.846,76.787,39.8,18.0,35.211
4460,1,2007-03-23 17:22:09.000088,-38.846,76.787,50.5,17.917,35.2
4461,1,2007-03-23 17:22:09.000088,-38.846,76.787,58.8,16.537,35.148
4462,1,2007-03-23 17:22:09.000088,-38.846,76.787,70.2,14.224,35.154
4463,1,2007-03-23 17:22:09.000088,-38.846,76.787,80.5,13.916,35.15
4464,1,2007-03-23 17:22:09.000088,-38.846,76.787,89.8,13.46,35.144
4465,1,2007-03-23 17:22:09.000088,-38.846,76.787,100.5,13.177,35.135
4466,1,2007-03-23 17:22:09.000088,-38.846,76.787,110.3,12.991,35.135
4467,1,2007-03-23 17:22:09.000088,-38.846,76.787,120.5,12.945,35.142
4468,1,2007-03-23 17:22:09.000088,-38.846,76.787,129.7,12.842,35.141
4469,1,2007-03-23 17:22:09.000088,-38.846,76.787,139.6,12.665,35.118
4470,1,2007-03-23 17:22:09.000088,-38.846,76.787,150.2,12.571,35.111
4471,1,2007-03-23 17:22:09.000088,-38.846,76.787,159.9,12.535,35.11
4472,1,2007-03-23 17:22:09.000088,-38.846,76.787,169.0,12.511,35.112
4473,1,2007-03-23 17:22:09.000088,-38.846,76.787,180.4,12.488,35.114
4474,1,2007-03-23 17:22:09.000088,-38.846,76.787,190.3,12.467,35.117
4475,1,2007-03-23 17:22:09.000088,-38.846,76.787,200.1,12.449,35.119
4476,1,2007-03-23 17:22:09.000088,-38.846,76.787,209.9,12.409,35.114
4477,1,2007-03-23 17:22:09.000088,-38.846,76.787,220.5,12.384,35.113
4478,1,2007-03-23 17:22:09.000088,-38.846,76.787,229.9,12.363,35.111
4479,1,2007-03-23 17:22:09.000088,-38.846,76.787,240.0,12.315,35.105
4480,1,2007-03-23 17:22:09.000088,-38.846,76.787,250.4,12.294,35.104
4481,1,2007-03-23 17:22:09.000088,-38.846,76.787,260.4,12.266,35.101
4482,1,2007-03-23 17:22:09.000088,-38.846,76.787,270.5,12.275,35.106
4483,1,2007-03-23 17:22:09.000088,-38.846,76.787,280.2,12.202,35.095
4484,1,2007-03-23 17:22:09.000088,-38.846,76.787,289.7,12.161,35.09
4485,1,2007-03-23 17:22:09.000088,-38.846,76.787,300.2,12.122,35.083
4486,1,2007-03-23 17:22:09.000088,-38.846,76.787,310.2,12.076,35.077
4487,1,2007-03-23 17:22:09.000088,-38.846,76.787,320.1,12.024,35.07
4488,1,2007-03-23 17:22:09.000088,-38.846,76.787,330.4,11.989,35.065
4489,1,2007-03-23 17:22:09.000088,-38.846,76.787,340.1,11.964,35.062
4490,1,2007-03-23 17:22:09.000088,-38.846,76.787,350.0,11.939,35.061
4491,1,2007-03-23 17:22:09.000088,-38.846,76.787,360.0,11.926,35.06
4492,1,2007-03-23 17:22:09.000088,-38.846,76.787,379.8,11.855,35.049
4493,1,2007-03-23 17:22:09.000088,-38.846,76.787,398.8,11.771,35.033
4494,1,2007-03-23 17:22:09.000088,-38.846,76.787,449.9,11.437,34.972
4495,1,2007-03-23 17:22:09.000088,-38.846,76.787,500.4,11.016,34.903
4496,1,2007-03-23 17:22:09.000088,-38.846,76.787,550.1,10.828,34.891
4497,1,2007-03-23 17:22:09.000088,-38.846,76.787,599.9,10.469,34.843
4498,1,2007-03-23 17:22:09.000088,-38.846,76.787,650.4,10.037,34.788
4499,1,2007-03-23 17:22:09.000088,-38.846,76.787,699.6,9.475,34.717
4500,1,2007-03-23 17:22:09.000088,-38.846,76.787,749.9,8.96,34.659
4501,1,2007-03-23 17:22:09.000088,-38.846,76.787,799.8,8.554,34.613
4502,1,2007-03-23 17:22:09.000088,-38.846,76.787,850.0,7.564,34.525
4503,1,2007-03-23 17:22:09.000088,-38.846,76.787,900.1,6.89,34.469
4504,1,2007-03-23 17:22:09.000088,-38.846,76.787,950.1,6.378,34.432
4505,1,2007-03-23 17:22:09.000088,-38.846,76.787,1000.1,5.803,34.393
4506,1,2007-03-23 17:22:09.000088,-38.846,76.787,1049.6,5.37,34.37
4507,1,2007-03-23 17:22:09.000088,-38.846,76.787,1100.1,4.751,34.358
4508,1,2007-03-23 17:22:09.000088,-38.846,76.787,1150.2,4.434,34.358
4509,1,2007-03-23 17:22:09.000088,-38.846,76.787,1200.2,4.171,34.365
4510,1,2007-03-23 17:22:09.000088,-38.846,76.787,1250.2,3.911,34.378
4511,1,2007-03-23 17:22:09.000088,-38.846,76.787,1300.4,3.729,34.393
4512,1,2007-03-23 17:22:09.000088,-38.846,76.787,1349.9,3.59,34.409
4513,1,2007-03-23 17:22:09.000088,-38.846,76.787,1400.0,3.415,34.434
4514,1,2007-03-23 17:22:09.000088,-38.846,76.787,1450.0,3.263,34.46
4515,1,2007-03-23 17:22:09.000088,-38.846,76.787,1500.0,3.142,34.485
4516,1,2007-03-23 17:22:09.000088,-38.846,76.787,1550.3,3.063,34.504
4517,1,2007-03-23 17:22:09.000088,-38.846,76.787,1599.9,2.975,34.527
4518,1,2007-03-23 17:22:09.000088,-38.846,76.787,1650.4,2.922,34.543
4519,1,2007-03-23 17:22:09.000088,-38.846,76.787,1700.1,2.853,34.565
4520,1,2007-03-23 17:22:09.000088,-38.846,76.787,1750.1,2.789,34.584
4521,1,2007-03-23 17:22:09.000088,-38.846,76.787,1800.2,2.748,34.599
4522,1,2007-03-23 17:22:09.000088,-38.846,76.787,1850.1,2.705,34.616
4523,1,2007-03-23 17:22:09.000088,-38.846,76.787,1899.7,2.657,34.634
4524,1,2007-03-23 17:22:09.000088,-38.846,76.787,1949.9,2.615,34.646
4525,1,2007-04-02 19:15:28.000828,-38.819,76.62,6.7,17.433,35.178
4526,1,2007-04-02 19:15:28.000828,-38.819,76.62,10.2,17.434,35.178
4527,1,2007-04-02 19:15:28.000828,-38.819,76.62,20.0,17.441,35.178
4528,1,2007-04-02 19:15:28.000828,-38.819,76.62,30.1,17.445,35.178
4529,1,2007-04-02 19:15:28.000828,-38.819,76.62,40.1,17.441,35.177
4530,1,2007-04-02 19:15:28.000828,-38.819,76.62,49.3,17.443,35.177
4531,1,2007-04-02 19:15:28.000828,-38.819,76.62,60.7,17.381,35.167
4532,1,2007-04-02 19:15:28.000828,-38.819,76.62,70.8,15.9,35.128
4533,1,2007-04-02 19:15:28.000828,-38.819,76.62,80.6,14.076,35.141
4534,1,2007-04-02 19:15:28.000828,-38.819,76.62,90.4,13.596,35.149
4535,1,2007-04-02 19:15:28.000828,-38.819,76.62,99.8,13.408,35.148
4536,1,2007-04-02 19:15:28.000828,-38.819,76.62,110.3,13.262,35.158
4537,1,2007-04-02 19:15:28.000828,-38.819,76.62,119.9,13.127,35.149
4538,1,2007-04-02 19:15:28.000828,-38.819,76.62,130.0,12.95,35.141
4539,1,2007-04-02 19:15:28.000828,-38.819,76.62,140.4,12.894,35.146
4540,1,2007-04-02 19:15:28.000828,-38.819,76.62,149.5,12.884,35.154
4541,1,2007-04-02 19:15:28.000828,-38.819,76.62,159.5,12.83,35.171
4542,1,2007-04-02 19:15:28.000828,-38.819,76.62,168.6,12.796,35.167
4543,1,2007-04-02 19:15:28.000828,-38.819,76.62,180.4,12.742,35.164
4544,1,2007-04-02 19:15:28.000828,-38.819,76.62,190.6,12.667,35.159
4545,1,2007-04-02 19:15:28.000828,-38.819,76.62,200.3,12.633,35.157
4546,1,2007-04-02 19:15:28.000828,-38.819,76.62,209.9,12.594,35.153
4547,1,2007-04-02 19:15:28.000828,-38.819,76.62,219.9,12.57,35.148
4548,1,2007-04-02 19:15:28.000828,-38.819,76.62,230.5,12.544,35.145
4549,1,2007-04-02 19:15:28.000828,-38.819,76.62,240.4,12.531,35.143
4550,1,2007-04-02 19:15:28.000828,-38.819,76.62,249.5,12.504,35.14
4551,1,2007-04-02 19:15:28.000828,-38.819,76.62,259.9,12.448,35.131
4552,1,2007-04-02 19:15:28.000828,-38.819,76.62,269.8,12.419,35.127
4553,1,2007-04-02 19:15:28.000828,-38.819,76.62,280.0,12.35,35.116
4554,1,2007-04-02 19:15:28.000828,-38.819,76.62,290.0,12.291,35.108
4555,1,2007-04-02 19:15:28.000828,-38.819,76.62,299.9,12.218,35.097
4556,1,2007-04-02 19:15:28.000828,-38.819,76.62,310.1,12.18,35.092
4557,1,2007-04-02 19:15:28.000828,-38.819,76.62,320.3,12.11,35.083
4558,1,2007-04-02 19:15:28.000828,-38.819,76.62,329.9,12.033,35.072
4559,1,2007-04-02 19:15:28.000828,-38.819,76.62,339.9,11.997,35.066
4560,1,2007-04-02 19:15:28.000828,-38.819,76.62,349.9,11.956,35.061
4561,1,2007-04-02 19:15:28.000828,-38.819,76.62,360.1,11.929,35.056
4562,1,2007-04-02 19:15:28.000828,-38.819,76.62,380.0,11.893,35.053
4563,1,2007-04-02 19:15:28.000828,-38.819,76.62,400.0,11.817,35.042
4564,1,2007-04-02 19:15:28.000828,-38.819,76.62,450.4,11.31,34.948
4565,1,2007-04-02 19:15:28.000828,-38.819,76.62,500.2,11.049,34.903
4566,1,2007-04-02 19:15:28.000828,-38.819,76.62,550.4,10.797,34.886
4567,1,2007-04-02 19:15:28.000828,-38.819,76.62,600.1,10.375,34.832
4568,1,2007-04-02 19:15:28.000828,-38.819,76.62,649.8,9.857,34.765
4569,1,2007-04-02 19:15:28.000828,-38.819,76.62,700.2,9.277,34.693
4570,1,2007-04-02 19:15:28.000828,-38.819,76.62,750.4,8.673,34.627
4571,1,2007-04-02 19:15:28.000828,-38.819,76.62,799.8,8.037,34.567
4572,1,2007-04-02 19:15:28.000828,-38.819,76.62,850.2,7.41,34.511
4573,1,2007-04-02 19:15:28.000828,-38.819,76.62,900.1,6.853,34.468
4574,1,2007-04-02 19:15:28.000828,-38.819,76.62,949.8,6.188,34.418
4575,1,2007-04-02 19:15:28.000828,-38.819,76.62,999.9,5.652,34.386
4576,1,2007-04-02 19:15:28.000828,-38.819,76.62,1049.5,5.2,34.371
4577,1,2007-04-02 19:15:28.000828,-38.819,76.62,1100.3,4.775,34.359
4578,1,2007-04-02 19:15:28.000828,-38.819,76.62,1150.0,4.529,34.357
4579,1,2007-04-02 19:15:28.000828,-38.819,76.62,1200.2,4.218,34.363
4580,1,2007-04-02 19:15:28.000828,-38.819,76.62,1247.9,3.965,34.375
4581,1,2007-04-02 19:15:28.000828,-38.819,76.62,1300.1,3.737,34.393
4582,1,2007-04-02 19:15:28.000828,-38.819,76.62,1350.2,3.542,34.413
4583,1,2007-04-02 19:15:28.000828,-38.819,76.62,1400.3,3.379,34.439
4584,1,2007-04-02 19:15:28.000828,-38.819,76.62,1450.3,3.272,34.458
4585,1,2007-04-02 19:15:28.000828,-38.819,76.62,1500.4,3.17,34.479
4586,1,2007-04-02 19:15:28.000828,-38.819,76.62,1549.9,3.058,34.505
4587,1,2007-04-02 19:15:28.000828,-38.819,76.62,1599.6,2.972,34.528
4588,1,2007-04-02 19:15:28.000828,-38.819,76.62,1649.8,2.903,34.547
4589,1,2007-04-02 19:15:28.000828,-38.819,76.62,1699.9,2.841,34.566
4590,1,2007-04-02 19:15:28.000828,-38.819,76.62,1749.9,2.773,34.589
4591,1,2007-04-02 19:15:28.000828,-38.819,76.62,1800.1,2.738,34.602
4592,1,2007-04-02 19:15:28.000828,-38.819,76.62,1850.0,2.68,34.622
4593,1,2007-04-02 19:15:28.000828,-38.819,76.62,1899.7,2.632,34.638
4594,1,2007-04-02 19:15:28.000828,-38.819,76.62,1950.1,2.579,34.658
4595,1,2007-04-02 19:15:28.000828,-38.819,76.62,2000.3,2.521,34.676
4596,1,2007-04-02 19:15:28.000828,-38.819,76.62,6.7,17.433,35.178
4597,1,2007-04-02 19:15:28.000828,-38.819,76.62,10.2,17.434,35.178
4598,1,2007-04-02 19:15:28.000828,-38.819,76.62,20.0,17.441,35.178
4599,1,2007-04-02 19:15:28.000828,-38.819,76.62,30.1,17.445,35.178
4600,1,2007-04-02 19:15:28.000828,-38.819,76.62,40.1,17.441,35.177
4601,1,2007-04-02 19:15:28.000828,-38.819,76.62,49.3,17.443,35.177
4602,1,2007-04-02 19:15:28.000828,-38.819,76.62,60.7,17.381,35.167
4603,1,2007-04-02 19:15:28.000828,-38.819,76.62,70.8,15.9,35.128
4604,1,2007-04-02 19:15:28.000828,-38.819,76.62,80.6,14.076,35.141
4605,1,2007-04-02 19:15:28.000828,-38.819,76.62,90.4,13.596,35.149
4606,1,2007-04-02 19:15:28.000828,-38.819,76.62,99.8,13.408,35.148
4607,1,2007-04-02 19:15:28.000828,-38.819,76.62,110.3,13.262,35.158
4608,1,2007-04-02 19:15:28.000828,-38.819,76.62,119.9,13.127,35.149
4609,1,2007-04-02 19:15:28.000828,-38.819,76.62,130.0,12.95,35.141
4610,1,2007-04-02 19:15:28.000828,-38.819,76.62,140.4,12.894,35.146
4611,1,2007-04-02 19:15:28.000828,-38.819,76.62,149.5,12.884,35.154
4612,1,2007-04-02 19:15:28.000828,-38.819,76.62,159.5,12.83,35.171
4613,1,2007-04-02 19:15:28.000828,-38.819,76.62,168.6,12.796,35.167
4614,1,2007-04-02 19:15:28.000828,-38.819,76.62,180.4,12.742,35.164
4615,1,2007-04-02 19:15:28.000828,-38.819,76.62,190.6,12.667,35.159
4616,1,2007-04-02 19:15:28.000828,-38.819,76.62,200.3,12.633,35.157
4617,1,2007-04-02 19:15:28.000828,-38.819,76.62,209.9,12.594,35.153
4618,1,2007-04-02 19:15:28.000828,-38.819,76.62,219.9,12.57,35.148
4619,1,2007-04-02 19:15:28.000828,-38.819,76.62,230.5,12.544,35.145
4620,1,2007-04-02 19:15:28.000828,-38.819,76.62,240.4,12.531,35.143
4621,1,2007-04-02 19:15:28.000828,-38.819,76.62,249.5,12.504,35.14
4622,1,2007-04-02 19:15:28.000828,-38.819,76.62,259.9,12.448,35.131
4623,1,2007-04-02 19:15:28.000828,-38.819,76.62,269.8,12.419,35.127
4624,1,2007-04-02 19:15:28.000828,-38.819,76.62,280.0,12.35,35.116
4625,1,2007-04-02 19:15:28.000828,-38.819,76.62,290.0,12.291,35.108
4626,1,2007-04-02 19:15:28.000828,-38.819,76.62,299.9,12.218,35.097
4627,1,2007-04-02 19:15:28.000828,-38.819,76.62,310.1,12.18,35.092
4628,1,2007-04-02 19:15:28.000828,-38.819,76.62,320.3,12.11,35.083
4629,1,2007-04-02 19:15:28.000828,-38.819,76.62,329.9,12.033,35.072
4630,1,2007-04-02 19:15:28.000828,-38.819,76.62,339.9,11.997,35.066
4631,1,2007-04-02 19:15:28.000828,-38.819,76.62,349.9,11.956,35.061
4632,1,2007-04-02 19:15:28.000828,-38.819,76.62,360.1,11.929,35.056
4633,1,2007-04-02 19:15:28.000828,-38.819,76.62,380.0,11.893,35.053
4634,1,2007-04-02 19:15:28.000828,-38.819,76.62,400.0,11.817,35.042
4635,1,2007-04-02 19:15:28.000828,-38.819,76.62,450.4,11.31,34.948
4636,1,2007-04-02 19:15:28.000828,-38.819,76.62,500.2,11.049,34.903
4637,1,2007-04-02 19:15:28.000828,-38.819,76.62,550.4,10.797,34.886
4638,1,2007-04-02 19:15:28.000828,-38.819,76.62,600.1,10.375,34.832
4639,1,2007-04-02 19:15:28.000828,-38.819,76.62,649.8,9.857,34.765
4640,1,2007-04-02 19:15:28.000828,-38.819,76.62,700.2,9.277,34.693
4641,1,2007-04-02 19:15:28.000828,-38.819,76.62,750.4,8.673,34.627
4642,1,2007-04-02 19:15:28.000828,-38.819,76.62,799.8,8.037,34.567
4643,1,2007-04-02 19:15:28.000828,-38.819,76.62,850.2,7.41,34.511
4644,1,2007-04-02 19:15:28.000828,-38.819,76.62,900.1,6.853,34.468
4645,1,2007-04-02 19:15:28.000828,-38.819,76.62,949.8,6.188,34.418
4646,1,2007-04-02 19:15:28.000828,-38.819,76.62,999.9,5.652,34.386
4647,1,2007-04-02 19:15:28.000828,-38.819,76.62,1049.5,5.2,34.371
4648,1,2007-04-02 19:15:28.000828,-38.819,76.62,1100.3,4.775,34.359
4649,1,2007-04-02 19:15:28.000828,-38.819,76.62,1150.0,4.529,34.357
4650,1,2007-04-02 19:15:28.000828,-38.819,76.62,1200.2,4.218,34.363
4651,1,2007-04-02 19:15:28.000828,-38.819,76.62,1247.9,3.965,34.375
4652,1,2007-04-02 19:15:28.000828,-38.819,76.62,1300.1,3.737,34.393
4653,1,2007-04-02 19:15:28.000828,-38.819,76.62,1350.2,3.542,34.413
4654,1,2007-04-02 19:15:28.000828,-38.819,76.62,1400.3,3.379,34.439
4655,1,2007-04-02 19:15:28.000828,-38.819,76.62,1450.3,3.272,34.458
4656,1,2007-04-02 19:15:28.000828,-38.819,76.62,1500.4,3.17,34.479
4657,1,2007-04-02 19:15:28.000828,-38.819,76.62,1549.9,3.058,34.505
4658,1,2007-04-02 19:15:28.000828,-38.819,76.62,1599.6,2.972,34.528
4659,1,2007-04-02 19:15:28.000828,-38.819,76.62,1649.8,2.903,34.547
4660,1,2007-04-02 19:15:28.000828,-38.819,76.62,1699.9,2.841,34.566
4661,1,2007-04-02 19:15:28.000828,-38.819,76.62,1749.9,2.773,34.589
4662,1,2007-04-02 19:15:28.000828,-38.819,76.62,1800.1,2.738,34.602
4663,1,2007-04-02 19:15:28.000828,-38.819,76.62,1850.0,2.68,34.622
4664,1,2007-04-02 19:15:28.000828,-38.819,76.62,1899.7,2.632,34.638
4665,1,2007-04-02 19:15:28.000828,-38.819,76.62,1950.1,2.579,34.658
4666,1,2007-04-02 19:15:28.000828,-38.819,76.62,2000.3,2.521,34.676
4667,1,2007-04-02 19:15:28.000828,-38.819,76.62,6.7,17.433,35.178
4668,1,2007-04-02 19:15:28.000828,-38.819,76.62,10.2,17.434,35.178
4669,1,2007-04-02 19:15:28.000828,-38.819,76.62,20.0,17.441,35.178
4670,1,2007-04-02 19:15:28.000828,-38.819,76.62,30.1,17.445,35.178
4671,1,2007-04-02 19:15:28.000828,-38.819,76.62,40.1,17.441,35.177
4672,1,2007-04-02 19:15:28.000828,-38.819,76.62,49.3,17.443,35.177
4673,1,2007-04-02 19:15:28.000828,-38.819,76.62,60.7,17.381,35.167
4674,1,2007-04-02 19:15:28.000828,-38.819,76.62,70.8,15.9,35.128
4675,1,2007-04-02 19:15:28.000828,-38.819,76.62,80.6,14.076,35.141
4676,1,2007-04-02 19:15:28.000828,-38.819,76.62,90.4,13.596,35.149
4677,1,2007-04-02 19:15:28.000828,-38.819,76.62,99.8,13.408,35.148
4678,1,2007-04-02 19:15:28.000828,-38.819,76.62,110.3,13.262,35.158
4679,1,2007-04-02 19:15:28.000828,-38.819,76.62,119.9,13.127,35.149
4680,1,2007-04-02 19:15:28.000828,-38.819,76.62,130.0,12.95,35.141
4681,1,2007-04-02 19:15:28.000828,-38.819,76.62,140.4,12.894,35.146
4682,1,2007-04-02 19:15:28.000828,-38.819,76.62,149.5,12.884,35.154
4683,1,2007-04-02 19:15:28.000828,-38.819,76.62,159.5,12.83,35.171
4684,1,2007-04-02 19:15:28.000828,-38.819,76.62,168.6,12.796,35.167
4685,1,2007-04-02 19:15:28.000828,-38.819,76.62,180.4,12.742,35.164
4686,1,2007-04-02 19:15:28.000828,-38.819,76.62,190.6,12.667,35.159
4687,1,2007-04-02 19:15:28.000828,-38.819,76.62,200.3,12.633,35.157
4688,1,2007-04-02 19:15:28.000828,-38.819,76.62,209.9,12.594,35.153
